"University_Name","Alumni","Award","Hici","N.S","PUB","PCP"
"Technical University of Berlin",0.805467705923525,-0.328047706313226,0.0440057578161306,0.519389433408948,-0.310080940221902,1.38582361228495
"Curtin University",-0.44775810783287,-0.328047706313226,0.463272343384097,0.453582931926725,0.333032383167573,1.09090456596951
"Deakin University",-0.44775810783287,-0.328047706313226,0.791394019045983,-0.298491370727252,0.59612419728145,0.648525996496339
"Macquarie University",-0.44775810783287,-0.328047706313226,-0.147398552986637,0.60399779245752,0.28187564153432,0.739270318439553
"TU Dresden",-0.44775810783287,-0.328047706313226,0.891653419942671,0.246762498696881,0.544967455648196,1.726114819572
"University of Technology Sydney",-0.44775810783287,-0.328047706313226,0.98279832984875,-0.129274652630107,0.376881018853219,0.78464247941116
"Swinburne University of Technology",-0.44775810783287,-0.328047706313226,0.891653419942671,0.0963476381660857,-0.456243059174055,1.17030584766982
"Catholic University of Louvain",0.4403546735693,0.708694039221411,0.581760726262,-0.0540672223647096,-0.419702529436017,0.603153835524732
"Medical University of Vienna",0.272600037082223,-0.328047706313226,0.344783960506193,0.641601507590219,0.135713522582166,0.830014640382767
"King Abdullah University of Science and Technology",-0.44775810783287,-0.328047706313226,1.7301865910786,0.4629838607099,-0.258924198588648,-0.00937033759196218
"King Abdulaziz University",-0.44775810783287,-0.328047706313226,1.06482874876422,-0.571118305439319,1.09307540171877,-0.519807148522541
"Ulsan National Institute of Science and Technology",-0.44775810783287,-0.328047706313226,0.791394019045983,0.669804293939743,-0.836264568449654,1.46522489398526
"Yonsei University",-0.44775810783287,-0.328047706313226,0.198952104656466,0.218559712347357,1.63387524184174,0.206147427023171
"Kiel University",0.272600037082223,0.473466920486662,0.463272343384097,0.086946709382911,-0.383161999697979,0.97747416354049
"Trinity College Dublin",0.805467705923525,0.656421346169245,0.691134618149295,0.209158783564182,-0.0689134439508488,-0.145486820506783
"University of Buenos Aires",0.696920588196594,1.46664808847783,-0.393489809733051,-0.420703444908523,-0.236999880745825,-0.304289383907408
"National Autonomous University of Mexico",0.696920588196594,-0.328047706313226,-0.985931724122569,0.180955997214658,1.21000509688049,0.364949990423795
"University of Turin",0.805467705923525,-0.328047706313226,0.463272343384097,-0.0540672223647096,0.742286316233603,0.0813739843512515
"Tohoku University",0.9041469038571,-0.328047706313226,0.198952104656466,0.519389433408948,0.983453812504657,-0.451748907065131
"University of Delaware",0.4403546735693,0.978769619990939,0.198952104656466,-0.0258644360151854,-0.302772834274294,-0.100114659535176
"University of Lisbon",-0.44775810783287,0.238239801751912,-0.147398552986637,0.199757854781008,1.15884835524724,-0.12280074002098
"University of Massachusetts Amherst",0.805467705923525,-0.328047706313226,1.06482874876422,0.76381358177149,-0.0104485963699871,0.410322151395402
"Northeastern University (Boston)",-0.44775810783287,-0.328047706313226,0.581760726262,0.613398721240695,-0.215075562903002,-0.168172900992587
"George Mason University",-0.44775810783287,2.20717790671685,-0.393489809733051,0.162154139648309,-0.339313364012332,-0.00937033759196218
"University of California, Riverside",0.696920588196594,-0.328047706313226,0.463272343384097,0.980034943784509,-0.22238366885061,0.489723433095715
"University of Virginia",-0.44775810783287,-0.328047706313226,0.344783960506193,1.07404423161626,0.647280938914704,-0.247574182692899
"Virginia Commonwealth University",0.4403546735693,0.80452730981705,0.0440057578161306,-0.411302516125349,-0.0396810201604177,-0.610551470465755
"University of Sussex",-0.44775810783287,1.44051174195174,0.198952104656466,0.12455042451561,-0.427010635383625,0.433008231881206
"Virginia Polytechnic Institute and State University",0.578505550676304,-0.328047706313226,0.344783960506193,0.481785718276249,0.420729654538866,-0.19085898147839
"Texas A&M University",-0.44775810783287,-0.328047706313226,0.198952104656466,0.989435872567684,1.1223078255092,-0.0887716192922747
"Colorado State University",-0.44775810783287,-0.328047706313226,0.344783960506193,0.547592219758472,0.0260919333680512,-0.0207133778348641
"North Carolina State University - Raleigh",-0.44775810783287,-0.328047706313226,0.581760726262,0.209158783564182,0.369572912905612,-0.134143780263882
"Baylor College of Medicine",-0.44775810783287,-0.328047706313226,0.791394019045983,1.1304498043153,0.479194502119727,-0.440405866822229
"University of Tennessee - Knoxville",0.4403546735693,-0.328047706313226,0.198952104656466,0.190356925997833,0.289183747481928,0.0133157428938412
"University of Missouri - Columbia",0.272600037082223,0.874224233886606,0.344783960506193,-0.242085798028204,0.0699405690536974,-0.338318504636113
"University of Massachusetts Chan Medical School",-0.44775810783287,1.27498154728655,0.344783960506193,0.904827513519111,-0.923961839820946,-0.0887716192922747
"Claude Bernard University Lyon 1",0.4403546735693,-0.328047706313226,0.0440057578161306,1.03644051648356,0.340340489115181,0.115403105079957
"Tel Aviv University",-0.44775810783287,-0.328047706313226,-0.147398552986637,0.839021012036888,1.10769161361399,0.898072881840178
"University of East Anglia",1.72318424670577,-0.328047706313226,0.463272343384097,0.180955997214658,-0.507399800807309,0.557781674553125
"University of Houston",-0.44775810783287,-0.328047706313226,0.344783960506193,0.28436621382958,0.230718899901066,0.296891748966385
"University of Naples Federico II",-0.44775810783287,-0.328047706313226,0.344783960506193,0.0211402079006881,1.08576729577116,-0.0207133778348641
"University of Valencia",-0.44775810783287,-0.328047706313226,0.198952104656466,-0.0258644360151854,0.764210634076426,-0.12280074002098
"Polytechnic University of Milan",0.0653737214217169,0.80452730981705,-0.393489809733051,-0.0634681511478843,0.274567535586712,0.104060064837055
"University of Padua",-0.44775810783287,-0.328047706313226,0.198952104656466,0.491186647059424,1.40001585151829,0.308234789209286
"Newcastle University",-0.44775810783287,-0.328047706313226,0.0440057578161306,0.641601507590219,0.398805336696043,0.104060064837055
"University of Cape Town",1.17058073827775,-0.328047706313226,0.0440057578161306,0.303168071395929,0.164945946372597,-0.156829860749685
"University of Bordeaux",0.805467705923525,-0.328047706313226,-0.147398552986637,0.876624727169587,0.208794582058243,-0.0660855388064709
"University of Erlangen-Nuremberg",-0.44775810783287,-0.328047706313226,0.198952104656466,0.669804293939743,0.31110806532475,1.15896280742692
"Ruhr University Bochum",-0.44775810783287,-0.328047706313226,0.198952104656466,0.162154139648309,0.0918648868965202,1.19299192815562
"RWTH Aachen University",-0.44775810783287,-0.328047706313226,-0.147398552986637,0.745011724205141,0.698437680547957,1.83954522200102
"Western University",-0.44775810783287,-0.328047706313226,0.581760726262,-0.524113661523445,0.654589044862311,0.194804386780269
"University of Aberdeen",-0.44775810783287,0.656421346169245,0.891653419942671,-0.242085798028204,-0.500091694859702,0.489723433095715
"University of Lorraine",0.578505550676304,0.80452730981705,0.0440057578161306,0.0681448518165617,-0.0104485963699871,-0.57652234973705
"The Hong Kong University of Science and Technology",-0.44775810783287,-0.328047706313226,0.581760726262,-0.072869079931059,0.296491853429535,0.172118306294466
"Queen Mary University of London",1.09163737993089,-0.328047706313226,0.463272343384097,0.632200578807044,0.398805336696043,0.467037352609911
"Oregon Health and Science University",-0.44775810783287,-0.328047706313226,0.463272343384097,0.669804293939743,-0.0908377617936716,-0.0887716192922747
"University of Bergen",0.9041469038571,-0.328047706313226,-0.393489809733051,0.509988504625773,0.150329734477381,0.206147427023171
"Maastricht University",-0.44775810783287,-0.328047706313226,0.198952104656466,-0.279689513160903,0.661897150809919,0.750613358682455
"Osaka University",1.24952409662461,-0.328047706313226,-0.393489809733051,0.78261543933784,1.03461055413791,-0.463091947308032
"KTH Royal Institute of Technology",-0.44775810783287,0.80452730981705,-0.147398552986637,0.209158783564182,0.113789204739343,0.898072881840178
"Hokkaido University",0.578505550676304,0.978769619990939,-0.393489809733051,0.519389433408948,0.515735031857765,-0.349661544879015
"Kyushu University",-0.44775810783287,-0.328047706313226,-0.147398552986637,0.556993148541647,0.523043137805373,-0.474434987550934
"University of Porto",-0.44775810783287,-0.328047706313226,0.198952104656466,0.0963476381660857,0.895756541133364,0.251519587994778
"University of Colorado at Denver",-0.44775810783287,-0.328047706313226,0.344783960506193,1.01763865891721,0.93960517681901,-0.406376746093523
"University of Bologna",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.00706257844883608,1.4073239574659,-0.0433994583206675
"University of Tsukuba",-0.44775810783287,1.20528462321699,-0.985931724122569,0.378375501661327,0.172254052320205,-0.31563242415031
"Oregon State University",0.272600037082223,-0.328047706313226,0.198952104656466,0.933030299868635,-0.163918821269748,0.3989791111525
"Vienna University of Technology",1.00282610179067,-0.328047706313226,-0.147398552986637,0.594596863674345,-0.602405178126209,0.954788083054686
"Complutense University of Madrid",1.17058073827775,-0.328047706313226,-0.985931724122569,-0.129274652630107,0.822675481657288,-0.31563242415031
"Albert Einstein College of Medicine",-0.44775810783287,-0.328047706313226,-0.147398552986637,0.425380145577201,-0.522016012702524,1.34045145131335
"Princess Nourah bint Abdulrahman University",-0.44775810783287,-0.328047706313226,0.344783960506193,-0.806141525018687,0.683821468652742,0.0246587831367427
"Simon Fraser University",-0.44775810783287,-0.328047706313226,-0.147398552986637,0.378375501661327,-0.229691774798217,-0.168172900992587
"University of Connecticut",0.578505550676304,-0.328047706313226,0.198952104656466,0.397177359227677,-0.0323729142128105,-0.542493229008344
"Paul Sabatier University (Toulouse 3)",-0.44775810783287,-0.328047706313226,0.344783960506193,0.641601507590219,-0.0542972320556333,-0.19085898147839
"University of the Basque Country",-0.44775810783287,-0.328047706313226,-0.393489809733051,0.274965285046405,0.245335111796281,0.115403105079957
"University of Granada",-0.44775810783287,-0.328047706313226,0.463272343384097,-0.37369880099265,0.59612419728145,-0.372347625364818
"University of Lille",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.00706257844883608,0.289183747481928,-0.587865389979951
"Autonomous University of Madrid",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.00706257844883608,0.289183747481928,0.172118306294466
"Laval University",-0.44775810783287,-0.328047706313226,0.198952104656466,-0.317293228293602,0.28187564153432,-0.19085898147839
"University of Victoria",-0.44775810783287,-0.328047706313226,0.344783960506193,-0.0352653647983603,-0.34662146995994,-0.0433994583206675
"Institut Polytechnique de Paris",1.53569377063198,1.01361808202572,-0.985931724122569,-0.307892299510427,-0.587788966230994,0.818671600139865
"Ecole Normale Superieure - Lyon",1.53569377063198,1.27498154728655,-0.985931724122569,-0.298491370727252,-0.960502369558985,1.30642233058464
"Autonomous University of Barcelona",-0.44775810783287,-0.328047706313226,-0.985931724122569,0.0493429942502122,0.705745786495565,0.818671600139865
"University of Southern Denmark",-0.44775810783287,-0.328047706313226,-0.147398552986637,0.0211402079006881,0.435345866434081,-0.134143780263882
"National and Kapodistrian University of Athens",-0.44775810783287,-0.328047706313226,0.344783960506193,-0.279689513160903,0.31110806532475,-0.179515941235488
"University of Florence",-0.44775810783287,-0.328047706313226,0.0440057578161306,0.086946709382911,0.457270184276904,0.126746145322859
"Pohang University of Science and Technology",-0.44775810783287,-0.328047706313226,-0.147398552986637,0.350172715311803,-0.456243059174055,1.38582361228495
"Dalhousie University",0.696920588196594,-0.328047706313226,0.0440057578161306,-0.148076510196457,-0.0469891261080255,0.07003094410835
"University of Trento",-0.44775810783287,-0.328047706313226,0.581760726262,-0.138675581413282,-0.266232304536256,0.614496875767634
"La Trobe University",-0.44775810783287,-0.328047706313226,-0.147398552986637,0.0681448518165617,-0.0250648082652027,0.795985519654062
"University of St Andrews",0.4403546735693,-0.328047706313226,0.0440057578161306,0.575795006107996,-0.704718661392716,0.26286262823768
"University of Genoa",-0.44775810783287,-0.328047706313226,0.463272343384097,-0.53351459030662,0.106481098791736,0.206147427023171
"The University of Texas Health Science Center at Houston",-0.44775810783287,0.900360580412689,-0.147398552986637,0.171555068431483,-0.215075562903002,-0.57652234973705
"Western Sydney University",-0.44775810783287,-0.328047706313226,0.581760726262,-0.148076510196457,-0.236999880745825,0.3989791111525
"Brandeis University",1.78239176546591,0.656421346169245,-0.985931724122569,0.359573644094978,-1.28936713720133,0.807328559896964
"The George Washington University",0.578505550676304,-0.328047706313226,-0.393489809733051,0.378375501661327,0.106481098791736,0.0360018233796446
"University of Illinois at Chicago",-0.44775810783287,-0.328047706313226,0.0440057578161306,0.0493429942502122,0.471886396172119,-0.349661544879015
"University of Cincinnati",-0.44775810783287,-0.328047706313226,-0.147398552986637,0.293767142612755,0.479194502119727,-0.429062826579327
"Indiana University-Purdue University at Indianapolis",-0.44775810783287,-0.328047706313226,0.463272343384097,-0.148076510196457,0.325724277219966,-0.701295792408969
"University of Nebraska - Lincoln",1.00282610179067,-0.328047706313226,0.0440057578161306,0.171555068431483,-0.258924198588648,-0.213545061964194
"Ben-Gurion University of the Negev",-0.44775810783287,-0.328047706313226,-0.147398552986637,0.0305411366838628,-0.0469891261080255,0.206147427023171
"Swedish University of Agricultural Sciences",-0.44775810783287,-0.328047706313226,0.198952104656466,-0.148076510196457,-0.448934953226448,1.0568754452408
"Florida State University",-0.44775810783287,-0.328047706313226,0.0440057578161306,0.481785718276249,0.0772486750013046,-0.0433994583206675
"University of Tasmania",-0.44775810783287,-0.328047706313226,0.463272343384097,0.237361569913706,-0.310080940221902,0.603153835524732
"University of Miami",-0.44775810783287,-0.328047706313226,-0.393489809733051,0.209158783564182,0.435345866434081,0.126746145322859
"James Cook University",-0.44775810783287,-0.328047706313226,0.344783960506193,0.303168071395929,-0.763183508973578,0.716584237953749
"University of Wollongong",-0.44775810783287,-0.328047706313226,0.344783960506193,0.265564356263231,-0.120070185584102,0.773299439168258
"Cairo University",1.24952409662461,-0.328047706313226,-0.985931724122569,-0.618122949355192,0.581507985386235,-0.0660855388064709
"University of York",-0.44775810783287,-0.328047706313226,-0.147398552986637,0.509988504625773,-0.0396810201604177,0.217490467266073
"Lancaster University",-0.44775810783287,-0.328047706313226,0.198952104656466,0.218559712347357,-0.288156622379079,0.0813739843512515
"University of Leicester",-0.44775810783287,-0.328047706313226,0.0440057578161306,0.162154139648309,-0.149302609374533,0.433008231881206
"Queen's University Belfast",1.17058073827775,-0.328047706313226,0.0440057578161306,-0.0634681511478843,-0.178535033164964,0.07003094410835
"Durham University",-0.44775810783287,-0.328047706313226,0.198952104656466,0.199757854781008,0.0553243571584818,0.0246587831367427
"RMIT University",-0.44775810783287,-0.328047706313226,0.344783960506193,-0.242085798028204,0.208794582058243,0.364949990423795
"University of Macau",-0.44775810783287,-0.328047706313226,0.581760726262,-0.759136881102813,0.318416171272358,1.0455324049979
"Hanyang University",-0.44775810783287,-0.328047706313226,0.463272343384097,-0.37369880099265,0.50111881996255,-0.0887716192922747
"University of Milano-Bicocca",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.138675581413282,0.164945946372597,0.455694312367009
"Anhui University",-0.44775810783287,-0.328047706313226,0.344783960506193,-0.392500658558999,0.164945946372597,-0.678609711923165
"University of Shanghai for Science and Technology",-0.44775810783287,-0.328047706313226,0.463272343384097,-0.618122949355192,0.128405416634559,-0.463091947308032
"Nanjing Agricultural University",-0.44775810783287,-0.328047706313226,0.463272343384097,-0.185680225329156,0.40611344264365,-0.31563242415031
"University of the Witwatersrand",1.17058073827775,-0.328047706313226,-0.393489809733051,0.246762498696881,0.135713522582166,-0.236231142449997
"University of Marburg",0.272600037082223,-0.328047706313226,0.0440057578161306,0.274965285046405,-0.551248436492955,1.17030584766982
"University of Duisburg-Essen",-0.44775810783287,-0.328047706313226,0.0440057578161306,0.0305411366838628,-0.141994503426926,0.830014640382767
"University of Stuttgart",1.24952409662461,-0.328047706313226,-0.147398552986637,0.10574856694926,-0.638945707864247,1.28373625009884
"Vrije Universiteit Brussel (VUB)",1.24952409662461,-0.328047706313226,-0.147398552986637,-0.157477438979631,-0.185843139112571,1.0568754452408
"University of Antwerp",-0.44775810783287,-0.328047706313226,0.0440057578161306,0.0681448518165617,0.172254052320205,1.17030584766982
"Pompeu Fabra University",-0.44775810783287,-0.328047706313226,0.0440057578161306,0.500587575842598,-0.543940330545347,1.41985273301366
"University of Potsdam",-0.44775810783287,-0.328047706313226,0.0440057578161306,0.350172715311803,-0.339313364012332,1.58999833665718
"East China University of Science and Technology",-0.44775810783287,-0.328047706313226,0.463272343384097,-0.298491370727252,0.50111881996255,-0.281603303421604
"Northwest A&F University",-0.44775810783287,-0.328047706313226,0.344783960506193,-0.270288584377728,0.479194502119727,-0.57652234973705
"Nanjing University of Science and Technology",-0.44775810783287,-0.328047706313226,0.198952104656466,-0.618122949355192,0.851907905447718,-0.38369066560772
"Jiangnan University",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.505311803957096,0.888448435185757,-0.281603303421604
"Keio University",-0.44775810783287,-0.328047706313226,0.198952104656466,0.60399779245752,-0.0177567023175949,-0.258917222935801
"Yangzhou University",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.571118305439319,0.84459979950011,-0.553836269251246
"China University of Geosciences Beijing",-0.44775810783287,-0.328047706313226,0.198952104656466,-0.439505302474873,0.0845567809489124,-0.0207133778348641
"China University of Petroleum (East China)",-0.44775810783287,-0.328047706313226,0.344783960506193,-0.806141525018687,0.40611344264365,-0.326975464393211
"University College Dublin",-0.44775810783287,-0.328047706313226,-0.147398552986637,0.0117392791175133,0.238027005848674,-0.258917222935801
"Qingdao University",-0.44775810783287,-0.328047706313226,0.344783960506193,-0.655726664487891,0.93960517681901,-0.406376746093523
"University of Liege",0.0653737214217169,-0.328047706313226,-0.147398552986637,0.227960641130532,-0.295464728326687,0.671212076982143
"University of Regensburg",-0.44775810783287,-0.328047706313226,-0.147398552986637,0.632200578807044,-0.777799720868793,0.85270072086857
"Guangdong University of Technology",-0.44775810783287,-0.328047706313226,0.791394019045983,-0.862547097717735,0.654589044862311,-0.451748907065131
"University of Jena",-0.44775810783287,-0.328047706313226,-0.147398552986637,0.12455042451561,-0.332005258064725,0.909415922083079
"University of Ulm",-0.44775810783287,-0.328047706313226,0.463272343384097,-0.0634681511478843,-0.448934953226448,1.48791097447107
"Charles University in Prague",-0.44775810783287,-0.328047706313226,-0.393489809733051,0.0681448518165617,0.778826845971641,0.0813739843512515
"University of Maryland, Baltimore",-0.44775810783287,-0.328047706313226,0.198952104656466,0.237361569913706,0.135713522582166,-0.38369066560772
"Dartmouth College",1.46661833207847,-0.328047706313226,-0.147398552986637,0.350172715311803,-0.514707906754917,0.3989791111525
"University of Hawaii at Manoa",-0.44775810783287,-0.328047706313226,0.198952104656466,0.387776430444502,-0.163918821269748,0.0927170245941534
"Stony Brook University",-0.44775810783287,-0.328047706313226,-0.147398552986637,0.303168071395929,-0.0250648082652027,-0.474434987550934
"University of Kansas",1.17058073827775,-0.328047706313226,-0.147398552986637,-0.110472795063758,0.201486476110635,-0.621894510708657
"University of Notre Dame",0.696920588196594,-0.328047706313226,0.198952104656466,0.143352282081959,-0.390470105645586,-0.032056418077766
"University of South Florida",-0.44775810783287,-0.328047706313226,-0.147398552986637,0.133951353298785,0.245335111796281,-0.247574182692899
"Linkoping University",-0.44775810783287,-0.328047706313226,0.198952104656466,0.0117392791175133,-0.0542972320556333,0.00197270265093932
"University of Iowa",-0.44775810783287,-0.328047706313226,0.198952104656466,0.265564356263231,0.449962078329296,-0.451748907065131
"University of Kentucky",0.4403546735693,-0.328047706313226,-0.393489809733051,-0.289090441944077,0.289183747481928,-0.224888102207096
"Zhejiang University of Technology",-0.44775810783287,-0.328047706313226,0.344783960506193,-0.298491370727252,0.588816091333842,-0.474434987550934
"University College Cork",-0.44775810783287,-0.328047706313226,1.31092000551064,-0.0352653647983603,-0.690102449497501,-0.429062826579327
"ShanghaiTech University",-0.44775810783287,-0.328047706313226,-0.393489809733051,1.00823773013403,-0.558556542440563,0.761956398925356
"Beijing University of Technology",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.260887655594553,0.837291693552503,-0.326975464393211
"Huazhong Agricultural University",-0.44775810783287,-0.328047706313226,0.691134618149295,-0.044666293581535,0.274567535586712,-0.406376746093523
"Nanjing University of Information Science & Technology",-0.44775810783287,-0.328047706313226,0.344783960506193,-0.298491370727252,0.493810714014942,-0.519807148522541
"Southern Medical University",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.69333037962059,1.00537813034748,0.467037352609911
"Ocean University of China",-0.44775810783287,-0.328047706313226,0.198952104656466,-0.129274652630107,0.69112957460035,-0.326975464393211
"NanJing Tech University",-0.44775810783287,-0.328047706313226,0.344783960506193,0.086946709382911,0.457270184276904,-0.542493229008344
"Northwest University",-0.44775810783287,-0.328047706313226,-0.147398552986637,0.133951353298785,0.099172992844128,-0.565179309494148
"Guangxi University",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.345496014643126,0.764210634076426,-0.326975464393211
"University of Pavia",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.37369880099265,-0.0542972320556333,0.410322151395402
"University of Bari",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.411302516125349,0.0260919333680512,-0.00937033759196218
"University of Vermont",0.805467705923525,-0.328047706313226,-0.393489809733051,-0.157477438979631,-0.668178131654678,0.126746145322859
"Bar-Ilan University",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.21388301167868,-0.412394423488409,-0.0433994583206675
"University of Twente",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.401901587342174,-0.266232304536256,-0.156829860749685
"University of South Carolina - Columbia",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.176279296545981,-0.0177567023175949,-0.395033705850622
"University of Central Florida",-0.44775810783287,-0.328047706313226,0.0440057578161306,0.143352282081959,-0.244307986693433,-0.156829860749685
"Eindhoven University of Technology",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.0540672223647096,-0.244307986693433,0.251519587994778
"Drexel University",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.392500658558999,-0.485475482964486,0.13808918556576
"Chalmers University of Technology",-0.44775810783287,-0.328047706313226,-0.147398552986637,0.0775457805997364,-0.361237681855156,0.410322151395402
"Guangzhou University",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.524113661523445,0.31110806532475,-0.553836269251246
"Kunming University of Science and Technology",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.251486726811379,0.537659349700588,-0.689952752166067
"Hohai University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.994160100682181,0.822675481657288,-0.372347625364818
"Ningbo University",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.721533165970114,0.705745786495565,-0.281603303421604
"Henan University",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.176279296545981,0.113789204739343,-0.9054705167812
"National University of Defense Technology",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.571118305439319,0.216102688005851,-0.349661544879015
"China University of Mining and Technology",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.862547097717735,0.72036199839078,-0.338318504636113
"Nanjing University of Posts and Telecommunications",-0.44775810783287,-0.328047706313226,0.344783960506193,-0.71213223718694,0.0041676155252279,-0.723981872894772
"Xidian University",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.862547097717735,0.639972832967096,-0.565179309494148
"Yunnan University",-0.44775810783287,-0.328047706313226,-0.393489809733051,0.10574856694926,0.172254052320205,-0.64458059119446
"Hainan University",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.636924806921542,0.362264806958004,-0.655923631437362
"South China Agricultural University",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.477109017607572,0.216102688005851,-0.723981872894772
"University of Alabama at Birmingham",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.129274652630107,0.457270184276904,-0.64458059119446
"Sao Paulo State University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.571118305439319,0.581507985386235,-0.12280074002098
"Okinawa Institute of Science and Technology Graduate University",-0.44775810783287,1.46664808847783,-0.147398552986637,0.115149495732435,-1.52322652752478,-0.826069235080888
"Hefei University of Technology",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.806141525018687,0.530351243752981,-0.542493229008344
"The University of Georgia",-0.44775810783287,-0.328047706313226,-0.985931724122569,0.246762498696881,0.515735031857765,-0.179515941235488
"Texas Tech University",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.260887655594553,-0.149302609374533,-0.338318504636113
"Temple University",-0.44775810783287,-0.328047706313226,0.198952104656466,-0.157477438979631,-0.22238366885061,-0.803383154595085
"Aalto University",-0.44775810783287,-0.328047706313226,-0.393489809733051,0.171555068431483,-0.258924198588648,-0.565179309494148
"Louisiana State University - Baton Rouge",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.119873723846933,-0.244307986693433,-0.213545061964194
"Masaryk University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.0258644360151854,-0.375853893750371,0.26286262823768
"University of Turku",-0.44775810783287,-0.328047706313226,-0.393489809733051,0.171555068431483,0.0626324631060896,-0.372347625364818
"Vita-Salute San Raffaele University",-0.44775810783287,-0.328047706313226,0.463272343384097,-0.37369880099265,-0.902037521978124,0.85270072086857
"Federal University of Rio Grande do Sul",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.439505302474873,0.128405416634559,-0.406376746093523
"Utah State University",0.805467705923525,-0.328047706313226,-0.393489809733051,0.0117392791175133,-0.668178131654678,-0.338318504636113
"University of Otago",-0.44775810783287,-0.328047706313226,-0.393489809733051,0.133951353298785,-0.156610715322141,0.160775266051564
"National Yang Ming Chiao Tung University",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.345496014643126,0.566891773491019,0.194804386780269
"The University of Texas Health Science Center at San Antonio",-0.44775810783287,-0.328047706313226,0.581760726262,-0.157477438979631,-0.814340250606831,-0.168172900992587
"University at Buffalo, the State University of New York",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.0164635072320108,0.0772486750013046,-0.429062826579327
"Victoria University of Wellington",0.578505550676304,-0.328047706313226,0.0440057578161306,-0.044666293581535,-0.712026767340324,0.149432225808662
"Washington State University",-0.44775810783287,-0.328047706313226,0.463272343384097,-0.0634681511478843,-0.514707906754917,-0.497121068036737
"University of Campinas",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.317293228293602,0.398805336696043,-0.224888102207096
"University of Canterbury",-0.44775810783287,-0.328047706313226,0.198952104656466,-0.166878367762806,-0.785107826816401,0.319577829452188
"Catholic University of the Sacred Heart",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.862547097717735,0.0480162512108741,0.308234789209286
"Saint Petersburg State University",2.11790103844007,-0.328047706313226,-0.985931724122569,-0.242085798028204,-0.171226927217356,-0.38369066560772
"University of Catania",-0.44775810783287,-0.328047706313226,0.198952104656466,-0.589920163005668,-0.302772834274294,-0.111457699778078
"China Medical University (Taichung)",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.665127593271066,0.223410793953458,0.988817203783391
"Nanjing Forestry University",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.862547097717735,0.72036199839078,-0.270260263178702
"Stellenbosch University",-0.44775810783287,-0.328047706313226,-0.393489809733051,0.10574856694926,-0.185843139112571,-0.531150188765443
"Nanjing Normal University",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.477109017607572,0.223410793953458,-0.633237550951558
"University of Tehran",0.696920588196594,-0.328047706313226,-0.985931724122569,-0.636924806921542,0.530351243752981,-0.145486820506783
"University of South Australia",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.119873723846933,-0.529324118650132,0.206147427023171
"Jagiellonian University",0.4403546735693,-0.328047706313226,-0.985931724122569,-0.101071866280583,0.18687026421542,-0.950842677752807
"University of Malaya",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.552316447872969,0.128405416634559,-0.38369066560772
"The University of Texas Medical Branch at Galveston",-0.44775810783287,-0.328047706313226,0.198952104656466,0.199757854781008,-0.938578051716162,-0.0887716192922747
"Aalborg University",-0.44775810783287,-0.328047706313226,0.198952104656466,-0.524113661523445,0.164945946372597,-0.304289383907408
"Taif University",-0.44775810783287,-0.328047706313226,0.463272343384097,-0.862547097717735,-0.258924198588648,-0.531150188765443
